403604	1486733	692036	2092227	1646337	1085187	1	PGEResidentialSmallBizCustomers	NULL	NULL
773235	2036466	776879	2098140	1650814	1089867	0	NULL	1ladl9s1pejhrc5fkhbm	2014-11-07 14:11:18.763
940027	1670646	70542	805122	172787	1663	1	PGEResidentialSmallBizCustomers	NULL	NULL
538124	1867397	137833	534907	388777	2493	1	PGEResidentialSmallBizCustomers	NULL	NULL
247289	286794	289890	501756	16785	24877	1	PGEResidentialSmallBizCustomers	NULL	NULL
625792	1292749	218724	60372	715562	46252	1	PGEResidentialSmallBizCustomers	NULL	NULL
607175	1902447	565488	718325	472541	116230	1	PGEResidentialSmallBizCustomers	NULL	NULL
638113	1113510	753449	1617174	1449397	137898	0	NULL	NULL	NULL
119695	1605037	117728	454151	159389	148660	1	PGEResidentialSmallBizCustomers	NULL	NULL
781253	1713970	737564	874188	120872	201396	1	PGEResidentialSmallBizCustomers	NULL	NULL
683125	1216203	759751	603696	241278	204613	1	PGEResidentialSmallBizCustomers	NULL	NULL
630378	1510175	555659	214781	39622	220724	1	PGEResidentialSmallBizCustomers	NULL	NULL
305276	1466753	323738	1301407	1451703	245125	0	NULL	NULL	NULL
617152	131612	617151	198737	114706	273569	1	PGEResidentialSmallBizCustomers	NULL	NULL
317416	1965775	597517	961766	182098	301747	1	PGEResidentialSmallBizCustomers	NULL	NULL
596886	1618549	547237	324966	113221	312799	1	PGEResidentialSmallBizCustomers	NULL	NULL
723979	1169105	722582	1762528	286006	315383	0	NULL	NULL	NULL
789916	1735370	852923	991508	468545	364954	1	PGEResidentialSmallBizCustomers	NULL	NULL
366850	1094164	120286	479298	535462	372448	1	PGEResidentialSmallBizCustomers	NULL	NULL
111885	1155287	118699	56065	455480	407962	1	PGEResidentialSmallBizCustomers	NULL	NULL
837227	1890930	750876	9564	54030	414922	1	PGEResidentialSmallBizCustomers	NULL	NULL
508864	1898837	713555	689584	296554	464359	1	PGEResidentialSmallBizCustomers	tq98g3ko55gmvrvjkljn	NULL
695777	1779049	613362	1758822	471306	524975	0	NULL	NULL	NULL
466854	1898801	260286	842009	694096	620050	1	PGEResidentialSmallBizCustomers	NULL	NULL
706857	1856375	692691	959309	56836	634991	1	PGEResidentialSmallBizCustomers	ru2lhb1l0vrmu0in8d6o	2014-11-24 11:19:12.700
808412	2015610	880336	1029621	337908	665609	1	PGEResidentialSmallBizCustomers	NULL	NULL
559192	1732086	337778	1702365	335724	720544	0	NULL	NULL	NULL
894083	1711568	884438	1947577	106042	730470	0	NULL	NULL	NULL
101981	1722459	291972	241342	74817	737748	1	PGEResidentialSmallBizCustomers	NULL	NULL
130723	1749668	89963	809011	210123	745704	1	PGEResidentialSmallBizCustomers	NULL	NULL
486996	460467	363922	565261	399384	746423	1	PGEResidentialSmallBizCustomers	NULL	NULL
931924	1878748	258026	737305	686119	758949	1	PGEResidentialSmallBizCustomers	NULL	NULL
723979	1169105	722582	322023	286006	794246	1	PGEResidentialSmallBizCustomers	NULL	NULL
380583	1697731	792857	548173	590901	807138	1	PGEResidentialSmallBizCustomers	NULL	NULL
538380	347885	896427	718775	638023	814834	1	PGEResidentialSmallBizCustomers	NULL	NULL
601302	1948945	311779	688362	672828	921686	1	PGEResidentialSmallBizCustomers	NULL	NULL
825542	1013929	769843	1747710	356443	931548	0	NULL	NULL	NULL
193643	1625751	192691	1697941	669422	953173	0	NULL	NULL	NULL
221325	1986389	268833	1140886	1428463	953876	0	NULL	NULL	NULL
789944	1202690	789520	1711057	718616	965013	0	NULL	NULL	NULL
120932	183463	804305	1711249	47294	965348	0	NULL	NULL	NULL
756603	511148	721159	1156481	990529	965480	0	NULL	NULL	NULL
896427	1914727	46101	1110013	1424135	973042	0	NULL	NULL	NULL
823366	1853110	271080	1447318	1400475	977924	0	NULL	NULL	NULL
727929	2009592	436784	1648652	1518993	981064	0	NULL	NULL	NULL
272221	1712357	183866	1762483	86253	983555	0	NULL	NULL	NULL
628383	1370090	82287	1563426	1271267	990632	0	NULL	NULL	NULL
936280	1353461	708363	1789406	582470	1002858	0	NULL	NULL	NULL
723331	1736757	596945	1551611	1414772	1006419	0	NULL	NULL	NULL
144738	1948836	776359	1791319	816901	1042600	0	NULL	NULL	NULL
891458	1931546	639763	1571500	1422684	1048517	0	NULL	NULL	NULL
894083	1711568	884438	411602	106042	1054766	1	PGEResidentialSmallBizCustomers	NULL	NULL
643318	1293142	84203	1964125	524457	1069284	0	NULL	NULL	NULL
737540	959537	311448	2104107	486662	1094644	1	PGEResidentialSmallBizCustomers	NULL	NULL
395786	1884724	117665	2110866	1661792	1100032	0	NULL	jgjoafm3qi0cfqaat5qk	2014-12-04 17:28:04.827
341495	1769194	616117	2106658	1658196	1096570	1	PGEResidentialSmallBizCustomers	NULL	NULL
