554064	1961959	459442	207096	130137	374980	1	PGEResidentialSmallBizCustomers	NULL	NULL
14482	1630897	14447	567770	1650553	399186	1	PGEResidentialSmallBizCustomers	NULL	NULL
938611	355061	875411	3383	63781	415325	1	PGEResidentialSmallBizCustomers	NULL	NULL
820070	780680	820302	462936	139402	417904	1	PGEResidentialSmallBizCustomers	gm8bvp5v1o9d4np27dve	NULL
57550	858421	189681	1963559	511018	488917	0	NULL	NULL	NULL
816148	771354	430652	154599	322078	509246	1	PGEResidentialSmallBizCustomers	NULL	NULL
749171	1297921	263614	430001	585092	511228	1	PGEResidentialSmallBizCustomers	NULL	NULL
611717	1355463	710016	659747	413164	557747	1	PGEResidentialSmallBizCustomers	NULL	NULL
556251	1347195	330808	351273	618909	571334	1	PGEResidentialSmallBizCustomers	NULL	NULL
546351	1963903	917829	61600	113482	601157	1	PGEResidentialSmallBizCustomers	NULL	NULL
682652	1001330	434480	174942	765629	602611	1	PGEResidentialSmallBizCustomers	NULL	NULL
715491	757396	599367	523336	63990	608638	1	PGEResidentialSmallBizCustomers	NULL	NULL
172430	1872193	792195	94845	446474	616642	1	PGEResidentialSmallBizCustomers	NULL	NULL
848119	2007168	80038	597658	270256	633813	1	PGEResidentialSmallBizCustomers	NULL	NULL
769850	1630343	69670	5800	540029	638828	1	PGEResidentialSmallBizCustomers	NULL	NULL
28851	1321071	321308	288842	886866	644970	0	PGEResidentialSmallBizCustomers	NULL	NULL
184670	1801246	510098	28842	841805	646876	1	PGEResidentialSmallBizCustomers	NULL	NULL
658755	1314693	533143	453798	572811	666722	1	PGEResidentialSmallBizCustomers	NULL	NULL
253282	1113647	335952	560126	623690	680209	1	PGEResidentialSmallBizCustomers	NULL	NULL
762209	166615	301242	483403	873007	681286	1	PGEResidentialSmallBizCustomers	NULL	NULL
715083	617381	638304	587684	451812	692423	1	PGEResidentialSmallBizCustomers	NULL	NULL
647199	1692446	595798	721738	148901	719216	1	PGEResidentialSmallBizCustomers	NULL	NULL
305779	1830367	160195	413151	817680	729894	1	PGEResidentialSmallBizCustomers	NULL	NULL
150589	300637	865223	134312	20136	732215	1	PGEResidentialSmallBizCustomers	cv61ipbq8jb9lriugqrh	2014-11-20 08:08:32.300
414508	1737566	768258	668274	815546	754696	1	PGEResidentialSmallBizCustomers	NULL	NULL
368836	892794	368819	395380	800248	757427	1	PGEResidentialSmallBizCustomers	NULL	NULL
913524	1246456	913570	678436	867039	762701	1	PGEResidentialSmallBizCustomers	NULL	NULL
368836	892794	368819	50971	800248	781308	1	PGEResidentialSmallBizCustomers	NULL	NULL
304225	878547	114251	327958	677310	804062	1	PGEResidentialSmallBizCustomers	NULL	NULL
174415	880828	624879	1770954	415016	808742	0	NULL	NULL	NULL
287017	1202539	341085	682755	652605	824963	1	PGEResidentialSmallBizCustomers	NULL	NULL
671677	1068366	694749	732964	227952	840799	1	PGEResidentialSmallBizCustomers	NULL	NULL
14416	1529704	804008	439803	484294	1500	1	PGEResidentialSmallBizCustomers	NULL	NULL
862633	1866590	864125	992584	60464	9775	1	PGEResidentialSmallBizCustomers	NULL	NULL
34457	1000352	35552	169577	331568	15625	1	PGEResidentialSmallBizCustomers	NULL	NULL
598452	1907378	570317	738661	173630	26355	1	PGEResidentialSmallBizCustomers	NULL	NULL
747213	1945674	596809	1021994	683474	27698	1	PGEResidentialSmallBizCustomers	NULL	NULL
12578	407898	662048	377552	206652	42313	1	PGEResidentialSmallBizCustomers	NULL	NULL
726387	2000487	617351	778653	523200	70223	1	PGEResidentialSmallBizCustomers	NULL	NULL
532523	1789081	709628	389843	854175	80818	1	PGEResidentialSmallBizCustomers	NULL	NULL
125772	1881182	862194	869004	78815	84220	1	PGEResidentialSmallBizCustomers	NULL	NULL
345332	813108	164244	598827	61871	88339	1	PGEResidentialSmallBizCustomers	NULL	NULL
413962	1524563	284568	345143	115851	89876	1	PGEResidentialSmallBizCustomers	NULL	NULL
73503	120542	52006	1274855	935842	109087	0	NULL	NULL	NULL
25857	2003218	313776	977397	45714	116360	1	PGEResidentialSmallBizCustomers	NULL	NULL
286415	1987085	565487	989653	880850	118850	1	PGEResidentialSmallBizCustomers	NULL	NULL
433019	1146336	113623	1975101	802829	123931	0	NULL	NULL	NULL
933628	1550432	898827	872662	533465	128610	1	PGEResidentialSmallBizCustomers	NULL	NULL
345332	813108	164244	253639	61871	138827	1	PGEResidentialSmallBizCustomers	NULL	NULL
574411	549843	909287	123016	12607	138979	1	PGEResidentialSmallBizCustomers	NULL	NULL
927838	234927	819777	191738	657079	143056	1	PGEResidentialSmallBizCustomers	NULL	NULL
131612	1760600	729644	122198	851963	146234	1	PGEResidentialSmallBizCustomers	NULL	NULL
345332	813108	164244	670588	61871	154361	1	PGEResidentialSmallBizCustomers	NULL	NULL
73552	1858105	756319	373933	862917	180250	1	PGEResidentialSmallBizCustomers	NULL	NULL
851728	1960832	515797	539790	444272	202896	1	PGEResidentialSmallBizCustomers	NULL	NULL
189594	1229717	35677	206702	645592	203696	1	PGEResidentialSmallBizCustomers	NULL	NULL
438394	844690	370066	267389	508074	219173	1	PGEResidentialSmallBizCustomers	NULL	NULL
611569	1710459	793119	479878	191739	234472	1	PGEResidentialSmallBizCustomers	NULL	NULL
269859	344780	381871	285120	242985	240449	1	PGEResidentialSmallBizCustomers	NULL	NULL
67140	253790	668796	446550	834411	274540	1	PGEResidentialSmallBizCustomers	NULL	NULL
112369	462909	451674	569869	437941	309638	1	PGEResidentialSmallBizCustomers	NULL	NULL
579756	1682713	579754	285765	406810	333811	1	PGEResidentialSmallBizCustomers	NULL	NULL
920195	1955408	202033	979524	831139	340212	1	PGEResidentialSmallBizCustomers	NULL	NULL
611717	1355463	710016	135925	413164	341970	1	PGEResidentialSmallBizCustomers	NULL	NULL
393595	1324762	287476	1745159	878198	352766	0	NULL	NULL	NULL
583806	1883210	804103	510943	693230	358864	1	PGEResidentialSmallBizCustomers	NULL	NULL
414508	1737566	768258	741964	815546	366668	1	PGEResidentialSmallBizCustomers	NULL	NULL
544004	1894177	824492	415827	601329	368167	1	PGEResidentialSmallBizCustomers	NULL	NULL
345332	813108	164244	908309	61871	370649	1	PGEResidentialSmallBizCustomers	NULL	NULL
510684	1663343	683491	39451	34472	420026	1	PGEResidentialSmallBizCustomers	NULL	NULL
867867	1742002	859975	1837623	419887	426460	0	NULL	NULL	NULL
847303	952215	662507	617273	18641	441215	1	PGEResidentialSmallBizCustomers	NULL	NULL
715491	757396	599367	85341	63990	455312	1	PGEResidentialSmallBizCustomers	NULL	NULL
715083	617381	638304	995927	451812	457684	1	PGEResidentialSmallBizCustomers	NULL	NULL
9846	1614216	280260	744338	18388	461247	1	PGEResidentialSmallBizCustomers	NULL	NULL
280337	40435	314603	534020	268995	463501	1	PGEResidentialSmallBizCustomers	NULL	NULL
342439	1945953	609760	208473	790155	499953	1	PGEResidentialSmallBizCustomers	NULL	NULL
163796	1309169	465215	616899	35321	502082	1	PGEResidentialSmallBizCustomers	NULL	NULL
697512	428511	669668	614404	838962	506394	0	PGEResidentialSmallBizCustomers	NULL	NULL
841305	1973416	13817	593851	867112	515718	1	PGEResidentialSmallBizCustomers	NULL	NULL
811093	1929625	807711	999330	325923	519879	1	PGEResidentialSmallBizCustomers	NULL	NULL
148325	1953608	311920	1006268	791381	526158	1	PGEResidentialSmallBizCustomers	NULL	NULL
192099	1070684	271168	68673	566909	529447	1	PGEResidentialSmallBizCustomers	NULL	NULL
328440	1890624	569185	315200	748004	567511	1	PGEResidentialSmallBizCustomers	NULL	NULL
832516	256749	770002	1851864	999771	571173	0	NULL	NULL	NULL
936322	1974058	460470	346050	302406	575667	1	PGEResidentialSmallBizCustomers	NULL	NULL
82287	1016054	252661	175884	337093	589453	1	PGEResidentialSmallBizCustomers	NULL	NULL
831781	1706652	823852	727552	222344	600450	1	PGEResidentialSmallBizCustomers	NULL	NULL
939770	559816	19081	340639	208340	607890	1	PGEResidentialSmallBizCustomers	NULL	NULL
284722	1892463	131177	1624265	1381674	623180	0	NULL	NULL	NULL
607501	245015	270688	526015	702304	625046	1	PGEResidentialSmallBizCustomers	NULL	NULL
112369	462909	451674	435338	437941	652435	1	PGEResidentialSmallBizCustomers	NULL	NULL
14416	1529704	804008	135928	484294	683330	1	PGEResidentialSmallBizCustomers	NULL	NULL
937114	1809830	484298	573798	387001	686795	1	PGEResidentialSmallBizCustomers	NULL	NULL
256011	379248	256014	475235	498100	700224	1	PGEResidentialSmallBizCustomers	NULL	NULL
10498	1977647	798581	481182	211552	701527	1	PGEResidentialSmallBizCustomers	NULL	NULL
361626	1586124	293890	599884	232970	717647	1	PGEResidentialSmallBizCustomers	NULL	NULL
749171	1297921	263614	333371	585092	724165	1	PGEResidentialSmallBizCustomers	NULL	NULL
858317	279506	472313	672761	777903	754139	1	PGEResidentialSmallBizCustomers	NULL	NULL
345332	813108	164244	452487	61871	851294	1	PGEResidentialSmallBizCustomers	NULL	NULL
768888	1307676	768900	391617	535444	858053	0	PGEResidentialSmallBizCustomers	NULL	NULL
358081	1517003	915853	608518	216122	866227	1	PGEResidentialSmallBizCustomers	NULL	NULL
847303	952215	662507	24634	18641	880799	1	PGEResidentialSmallBizCustomers	NULL	NULL
773099	1803481	692351	444554	392114	882319	1	PGEResidentialSmallBizCustomers	NULL	NULL
147371	1747189	689972	1385824	1391619	915262	0	NULL	NULL	NULL
583806	1883210	804103	1718260	693230	933811	0	NULL	NULL	NULL
854535	1951378	859938	1616038	1448730	940294	0	NULL	NULL	NULL
535299	907211	891181	1330164	1163075	941280	0	NULL	NULL	NULL
230379	889934	230382	1753726	165995	946544	0	NULL	NULL	NULL
460612	1440053	198271	1089179	1275217	947265	0	NULL	NULL	NULL
712528	1938136	708816	1334810	1456886	953082	0	NULL	NULL	NULL
580965	1957085	796148	1081935	1420414	953814	0	NULL	NULL	NULL
769850	1630343	69670	1790857	540029	966810	0	NULL	NULL	NULL
380106	1523636	847561	1755927	236825	974449	0	NULL	NULL	NULL
793173	1730301	601985	1682224	1415548	984224	0	NULL	NULL	NULL
927147	1860571	874477	1232654	1368659	985712	0	NULL	NULL	NULL
121490	1993259	756420	1724836	896460	993117	0	NULL	NULL	NULL
66955	1809870	440171	1806630	375741	1008280	0	NULL	NULL	NULL
253348	1992948	324153	1302630	1509962	1010630	0	NULL	NULL	NULL
726387	2000487	617351	1796540	523200	1014917	0	NULL	NULL	NULL
832516	256749	770002	1218513	999771	1015829	1	PGEResidentialSmallBizCustomers	NULL	NULL
623395	1952847	922050	1710580	604428	1016528	0	NULL	NULL	NULL
534971	2007468	417896	1276099	1507854	1018519	0	NULL	NULL	NULL
585590	1656541	213591	1697000	703929	1031295	0	NULL	NULL	NULL
109474	1982451	253577	1232334	1441244	1039083	0	NULL	NULL	NULL
813500	1963167	31670	1453568	1473804	1039132	0	NULL	NULL	NULL
927838	234927	819777	1700657	657079	1043143	0	NULL	NULL	NULL
151035	861814	344371	1312332	1453612	1045014	0	NULL	NULL	NULL
913524	1246456	913570	1849796	867039	1060139	0	NULL	NULL	NULL
778804	268284	397157	1974594	790043	1066451	0	NULL	NULL	NULL
531449	2033859	898139	2092951	1646887	1085760	1	PGEResidentialSmallBizCustomers	4d5o67fugqm0mgfkvmui	NULL
666896	2037618	666850	2100582	1652841	1091785	1	PGEResidentialSmallBizCustomers	7n5oljlrgemcafnrsn7i	NULL
585479	1961447	585590	996744	519705	756954	1	PGEResidentialSmallBizCustomers	NULL	NULL
715491	757396	599367	30240	63990	769715	1	PGEResidentialSmallBizCustomers	NULL	NULL
748054	1538354	42483	136023	598756	773971	1	PGEResidentialSmallBizCustomers	NULL	NULL
163796	1309169	465215	603753	35321	779944	1	PGEResidentialSmallBizCustomers	NULL	NULL
116716	1718213	886942	1018916	738026	782801	1	PGEResidentialSmallBizCustomers	NULL	NULL
57550	858421	189681	1963560	511018	792747	0	NULL	NULL	NULL
285480	1292581	816401	594961	275813	825609	1	PGEResidentialSmallBizCustomers	NULL	NULL
380106	1523636	847561	623313	236825	865295	1	PGEResidentialSmallBizCustomers	NULL	NULL
939372	1919014	675261	270309	172419	875513	1	PGEResidentialSmallBizCustomers	NULL	NULL
138986	391730	54006	191352	541542	886487	1	PGEResidentialSmallBizCustomers	NULL	NULL
104380	1778925	572908	408512	469597	894341	1	PGEResidentialSmallBizCustomers	NULL	NULL
192099	1070684	271168	1719371	566909	932184	0	NULL	NULL	NULL
201954	1430367	201964	1233002	1295551	937811	0	NULL	NULL	NULL
834774	1826391	862173	1807246	416959	942048	0	NULL	NULL	NULL
933308	1955559	558582	1718534	426432	951078	0	NULL	NULL	NULL
658755	1314693	533143	1779838	572811	954106	0	NULL	NULL	NULL
37430	1395220	131011	1293250	1304813	954698	0	NULL	NULL	NULL
516282	1870654	364654	1510273	1409508	955501	0	NULL	NULL	NULL
749171	1297921	263614	1702757	585092	959184	0	NULL	NULL	NULL
567232	1704907	567371	1403954	1394450	959486	1	PGEResidentialSmallBizCustomers	NULL	NULL
747213	1945674	596809	1801159	683474	964389	0	NULL	NULL	NULL
265085	1900441	709607	1128390	1426646	969580	0	NULL	NULL	NULL
682652	1001330	434480	1729606	765629	978372	0	NULL	NULL	NULL
580799	2024515	890687	1130592	1495318	987246	0	NULL	NULL	NULL
483924	1988476	824848	1206169	1437324	990001	1	PGEResidentialSmallBizCustomers	NULL	NULL
267674	1849782	267668	1253153	1371537	997256	0	NULL	fvpi1gfq16dmai2bdfvb	2014-10-12 11:10:10.247
784452	1985206	480849	1688782	4323	1010000	0	NULL	NULL	NULL
241920	1427224	241931	1343868	1312008	1015722	0	NULL	NULL	NULL
195580	2001929	580282	1845631	714913	1053686	0	NULL	NULL	NULL
647199	1692446	595798	2049953	148901	1076859	0	NULL	NULL	NULL
