668078	1984189	673758	834956	796395	21929	1	PGEResidentialSmallBizCustomers	NULL	NULL
752358	1472435	931643	847904	621464	76529	1	PGEResidentialSmallBizCustomers	NULL	NULL
740309	1773711	753560	848067	460470	252441	1	PGEResidentialSmallBizCustomers	NULL	NULL
178002	1639318	215768	850035	457462	692157	1	PGEResidentialSmallBizCustomers	NULL	NULL
255502	1898787	760644	852887	103983	296455	1	PGEResidentialSmallBizCustomers	NULL	NULL
701546	1938033	739632	897405	840525	11228	1	PGEResidentialSmallBizCustomers	NULL	NULL
604653	1638101	570622	904475	156712	126333	1	PGEResidentialSmallBizCustomers	NULL	NULL
616117	1698157	806919	926275	523406	30140	1	PGEResidentialSmallBizCustomers	NULL	NULL
41036	483410	542557	933133	827332	656496	1	PGEResidentialSmallBizCustomers	NULL	NULL
917832	1963373	29334	1003447	645833	399801	1	PGEResidentialSmallBizCustomers	NULL	NULL
68471	1928145	524944	1016416	455021	100722	1	PGEResidentialSmallBizCustomers	NULL	NULL
838739	1746877	449982	1027208	448083	738133	1	PGEResidentialSmallBizCustomers	NULL	NULL
918344	1509887	918325	1086487	1274799	987995	1	PGEResidentialSmallBizCustomers	NULL	NULL
877794	1990962	712664	1093532	1492330	1011717	0	NULL	NULL	NULL
813517	588200	807746	1146377	1062430	1019419	0	NULL	NULL	NULL
345252	40042	138927	1259713	934315	1019624	0	NULL	NULL	NULL
855155	1987494	851747	1271675	1447343	1030928	0	NULL	NULL	NULL
587076	2008307	674634	1279518	1508172	977032	0	NULL	NULL	NULL
728526	2021093	703969	1317155	1511070	1031951	0	NULL	NULL	NULL
646112	1459965	293277	1325021	1511650	734172	0	NULL	NULL	NULL
745003	1973150	751607	1341383	1457804	793453	0	NULL	NULL	NULL
222926	643935	236137	1364950	1095457	81589	0	NULL	NULL	NULL
280441	1484195	280442	1376398	1463075	1034540	0	NULL	NULL	NULL
937401	1784650	929129	1580861	1355322	964332	0	NULL	le76pbss7262iec0denq	2014-11-27 16:03:56.403
50513	1722135	349863	1580935	1355380	948399	0	NULL	NULL	NULL
277783	1728701	67317	1600390	1366870	973317	0	NULL	NULL	NULL
332716	1812604	836200	1618900	1378191	312013	0	NULL	NULL	NULL
648203	572218	243502	1690442	570640	1012156	0	NULL	NULL	NULL
667381	1981847	826069	1717228	260021	308020	0	NULL	NULL	NULL
838739	1746877	449982	1730845	448083	980077	0	NULL	NULL	NULL
178002	1639318	215768	1742085	457462	953826	0	NULL	NULL	NULL
583413	1667192	436794	1744600	843399	1002379	0	NULL	NULL	NULL
46813	1967715	179626	1749273	846891	1007116	0	NULL	NULL	NULL
933789	1423571	728192	1754775	97931	391872	0	NULL	NULL	NULL
754867	1801712	848729	1791081	841453	293324	0	NULL	NULL	NULL
915591	1963648	449132	1830014	140779	1056251	0	NULL	NULL	NULL
933259	1682882	915535	1835349	336918	465844	0	NULL	NULL	NULL
752358	1472435	931643	1843097	621464	1051014	0	NULL	NULL	NULL
159539	1932455	234774	1846939	763834	1051937	0	NULL	NULL	NULL
754867	1801712	848729	1849072	841453	990878	0	NULL	NULL	NULL
332716	1812604	836200	1862008	1378191	975794	0	NULL	NULL	NULL
218586	1772664	867112	1944796	34701	1061625	0	NULL	NULL	NULL
405640	2030494	732580	2087440	1644203	1084402	0	NULL	NULL	NULL
178002	1639318	215768	2109873	457462	1099259	1	PGEResidentialSmallBizCustomers	NULL	NULL
670922	1854433	704064	2110436	1661436	1099694	1	PGEResidentialSmallBizCustomers	NULL	NULL
785104	516726	450330	10410	401105	916174	1	PGEResidentialSmallBizCustomers	NULL	NULL
94162	1749273	52665	12007	497823	611054	1	PGEResidentialSmallBizCustomers	NULL	NULL
615581	70168	160387	21026	538847	632909	0	PGEResidentialSmallBizCustomers	NULL	NULL
754897	1363174	754900	51996	450223	493953	1	PGEResidentialSmallBizCustomers	NULL	NULL
394707	1259301	149664	55673	140591	691626	1	PGEResidentialSmallBizCustomers	NULL	NULL
819045	1388731	815372	59060	14878	659753	1	PGEResidentialSmallBizCustomers	NULL	NULL
934128	1963133	926539	70358	721927	640882	1	PGEResidentialSmallBizCustomers	NULL	NULL
89963	1277851	242680	78603	560552	895974	1	PGEResidentialSmallBizCustomers	NULL	NULL
690127	1923327	692198	80598	827779	602954	1	PGEResidentialSmallBizCustomers	NULL	NULL
751503	947809	740420	110097	248493	780141	1	PGEResidentialSmallBizCustomers	NULL	NULL
812779	468462	863961	125680	578076	16712	1	PGEResidentialSmallBizCustomers	NULL	NULL
484857	1968983	878199	127519	327263	191482	1	PGEResidentialSmallBizCustomers	NULL	NULL
644953	709747	595460	130113	524235	548691	1	PGEResidentialSmallBizCustomers	NULL	NULL
826742	842617	755539	159483	812901	669820	1	PGEResidentialSmallBizCustomers	NULL	NULL
175430	789398	730270	161339	790589	4451	1	PGEResidentialSmallBizCustomers	NULL	NULL
541190	1997908	405072	166581	592989	415124	1	PGEResidentialSmallBizCustomers	NULL	NULL
333652	1906540	330235	169308	262526	558645	1	PGEResidentialSmallBizCustomers	NULL	NULL
717273	1045284	346825	169843	581047	587648	1	PGEResidentialSmallBizCustomers	NULL	NULL
24095	1275309	23019	200573	35503	81352	1	PGEResidentialSmallBizCustomers	NULL	NULL
936823	1794989	272675	217914	38837	907457	1	PGEResidentialSmallBizCustomers	NULL	NULL
843354	1051720	35445	220110	374633	62494	1	PGEResidentialSmallBizCustomers	NULL	NULL
940077	887433	32696	224299	661835	157061	1	PGEResidentialSmallBizCustomers	NULL	NULL
940077	887433	32696	224750	661835	379846	1	PGEResidentialSmallBizCustomers	NULL	NULL
619269	838797	405492	234057	130867	901640	1	PGEResidentialSmallBizCustomers	NULL	NULL
458865	1943601	63977	237923	477873	170321	1	PGEResidentialSmallBizCustomers	NULL	NULL
87890	1235317	246359	239021	272309	139582	1	PGEResidentialSmallBizCustomers	NULL	NULL
605135	1023071	600839	288921	612725	659791	1	PGEResidentialSmallBizCustomers	NULL	NULL
589857	2007592	586123	315761	664848	205866	1	PGEResidentialSmallBizCustomers	NULL	NULL
121187	1965380	713675	318123	667839	890320	1	PGEResidentialSmallBizCustomers	NULL	NULL
175430	789398	730270	326179	790589	317373	1	PGEResidentialSmallBizCustomers	NULL	NULL
412197	1904786	714742	327444	814029	147235	1	PGEResidentialSmallBizCustomers	NULL	NULL
394707	1259301	149664	332390	140591	444445	1	PGEResidentialSmallBizCustomers	NULL	NULL
926539	2000847	913139	363774	425089	851623	1	PGEResidentialSmallBizCustomers	NULL	NULL
399340	1149304	221270	372075	15549	751825	1	PGEResidentialSmallBizCustomers	NULL	NULL
79394	951081	714499	385846	172388	781543	1	PGEResidentialSmallBizCustomers	NULL	NULL
105374	172187	705650	394705	542216	405501	1	PGEResidentialSmallBizCustomers	NULL	NULL
138509	316326	927339	396726	551697	419571	1	PGEResidentialSmallBizCustomers	NULL	NULL
601723	1891996	601705	412194	48168	133965	1	PGEResidentialSmallBizCustomers	NULL	NULL
828392	1980145	585429	422163	340856	67057	1	PGEResidentialSmallBizCustomers	NULL	NULL
598169	1595497	409638	426698	743706	769889	1	PGEResidentialSmallBizCustomers	NULL	NULL
608064	1723536	417954	431234	313034	684829	1	PGEResidentialSmallBizCustomers	NULL	NULL
717273	1045284	346825	449738	581047	272057	1	PGEResidentialSmallBizCustomers	NULL	NULL
751503	947809	740420	465618	248493	332195	1	PGEResidentialSmallBizCustomers	NULL	NULL
529760	1855065	715430	477892	72068	404492	1	PGEResidentialSmallBizCustomers	NULL	NULL
604498	1966583	759295	510311	75744	334927	1	PGEResidentialSmallBizCustomers	no3vjv1d0nh9ac0hd8bo	2014-11-24 07:20:46.153
715190	1331674	890994	536473	854418	662281	1	PGEResidentialSmallBizCustomers	NULL	NULL
124320	1929101	583900	553119	127240	845708	1	PGEResidentialSmallBizCustomers	NULL	NULL
394707	1259301	149664	553773	140591	611415	1	PGEResidentialSmallBizCustomers	NULL	NULL
488079	1350575	697839	556589	566916	914254	1	PGEResidentialSmallBizCustomers	NULL	NULL
550535	1785084	675711	568817	332789	921106	1	PGEResidentialSmallBizCustomers	NULL	NULL
24095	1275309	23019	614720	35503	117259	1	PGEResidentialSmallBizCustomers	NULL	NULL
820805	1951541	319788	626549	860190	513268	1	PGEResidentialSmallBizCustomers	NULL	NULL
836683	1375422	691196	630524	301510	101448	1	PGEResidentialSmallBizCustomers	NULL	NULL
931910	1894797	689902	637481	518113	530192	1	PGEResidentialSmallBizCustomers	NULL	NULL
519989	1603666	899538	648223	105941	108603	1	PGEResidentialSmallBizCustomers	NULL	NULL
615581	70168	160387	665735	538847	875816	1	PGEResidentialSmallBizCustomers	NULL	NULL
447043	1022781	703847	681250	16558	279853	1	PGEResidentialSmallBizCustomers	NULL	NULL
447043	1022781	703847	681250	16558	279853	1	PGEResidentialSmallBizCustomers	NULL	NULL
940077	887433	32696	686791	661835	374766	1	PGEResidentialSmallBizCustomers	NULL	NULL
686008	202475	673507	699877	871017	88269	1	PGEResidentialSmallBizCustomers	NULL	NULL
913580	1390280	913581	715883	195923	44086	1	PGEResidentialSmallBizCustomers	NULL	NULL
384032	1458347	775353	818266	359531	585967	1	PGEResidentialSmallBizCustomers	NULL	NULL
740309	1773711	753560	848067	460470	252441	1	PGEResidentialSmallBizCustomers	NULL	NULL
158507	695636	406832	853363	351650	381517	1	PGEResidentialSmallBizCustomers	NULL	NULL
189588	1767457	695950	855180	748651	893051	0	PGEResidentialSmallBizCustomers	NULL	NULL
515799	664473	442382	867127	589589	779170	1	PGEResidentialSmallBizCustomers	NULL	NULL
362304	1162347	362300	870735	489608	879824	1	PGEResidentialSmallBizCustomers	NULL	NULL
621348	313848	225551	911244	69136	578344	1	PGEResidentialSmallBizCustomers	NULL	NULL
601111	1866625	598081	914762	844294	644705	1	PGEResidentialSmallBizCustomers	NULL	NULL
701792	1511632	329050	929547	895857	205907	1	PGEResidentialSmallBizCustomers	NULL	NULL
621348	313848	225551	943046	69136	17757	1	PGEResidentialSmallBizCustomers	NULL	NULL
105374	172187	705650	947848	542216	453437	1	PGEResidentialSmallBizCustomers	NULL	NULL
293678	719605	756304	954810	743894	276201	1	PGEResidentialSmallBizCustomers	NULL	NULL
60278	1875122	63698	956074	807360	122849	1	PGEResidentialSmallBizCustomers	NULL	NULL
294335	1768376	213971	974988	342112	327958	1	PGEResidentialSmallBizCustomers	NULL	NULL
732810	1713003	732957	976243	1646	15020	1	PGEResidentialSmallBizCustomers	NULL	NULL
763932	1082257	209081	981286	465256	410959	1	PGEResidentialSmallBizCustomers	NULL	NULL
419115	1980617	303971	996827	119752	586375	1	PGEResidentialSmallBizCustomers	NULL	NULL
42720	69121	34672	1003471	878462	385078	1	PGEResidentialSmallBizCustomers	NULL	NULL
534217	1676748	558505	1035769	373816	257666	1	PGEResidentialSmallBizCustomers	NULL	NULL
42720	69121	34672	1036146	878462	517958	1	PGEResidentialSmallBizCustomers	NULL	NULL
147041	498531	526141	1221006	1000235	162713	0	NULL	NULL	NULL
939905	750676	762502	1257515	1079325	1036655	0	NULL	NULL	NULL
646203	1285692	232658	1277315	1228850	225079	0	NULL	NULL	NULL
655494	1537981	700563	1304684	1452506	996612	0	NULL	NULL	NULL
939246	981978	585435	1329121	1162917	1001176	0	NULL	NULL	NULL
925130	2019443	921987	1343744	1513166	1027594	0	NULL	NULL	NULL
170903	1366534	692028	1359605	1314048	481631	0	NULL	NULL	NULL
151311	1142921	111381	1396139	1246390	263801	0	NULL	NULL	NULL
741924	269144	254394	1404612	1024964	483807	0	NULL	NULL	NULL
535891	1558321	194939	1547625	1487333	110066	0	NULL	NULL	NULL
481019	1144858	319708	1548000	1268012	936659	0	NULL	NULL	NULL
798966	1238238	11327	1610975	1445914	941782	0	NULL	NULL	NULL
648198	1029417	877230	1621770	1510227	1038303	0	NULL	NULL	NULL
27759	2016480	754869	1718743	415127	1026182	0	NULL	NULL	NULL
341494	1651053	319671	1736332	375924	1038435	0	NULL	NULL	NULL
519989	1603666	899538	1738186	105941	1013774	0	NULL	NULL	NULL
601850	1892506	581269	1739533	384474	547152	0	NULL	NULL	NULL
565466	1151793	534355	1744234	198350	944096	0	NULL	NULL	NULL
608064	1723536	417954	1746836	313034	990386	0	NULL	NULL	NULL
412197	1904786	714742	1750560	814029	952972	0	NULL	NULL	NULL
419115	1980617	303971	1756300	119752	1008044	0	NULL	NULL	NULL
700685	1003480	198163	1765993	737207	979787	0	NULL	NULL	NULL
232857	1808443	549445	1767379	332752	680181	0	NULL	NULL	NULL
588406	433839	718610	1786192	496059	672937	0	NULL	NULL	NULL
780082	1936397	760703	1829466	122015	1051246	0	NULL	NULL	NULL
915116	1086705	165422	1832140	217870	1057211	0	NULL	NULL	NULL
828392	1980145	585429	1835476	340856	989947	0	NULL	NULL	NULL
648198	1029417	877230	1865989	1510227	839973	0	NULL	NULL	NULL
686008	202475	673507	1977760	871017	485611	0	NULL	NULL	NULL
916472	26260	916291	2080901	933167	406523	1	PGEResidentialSmallBizCustomers	NULL	NULL
926539	2000847	913139	2089367	425089	1083988	0	NULL	NULL	NULL
276570	1506600	323697	2095220	1648567	1087568	0	NULL	NULL	NULL
847285	1982495	574965	2106209	1657819	1096243	0	NULL	odsdb7iddn4iasbp82ik	2014-11-23 16:34:46.303
292717	956274	673586	2116034	1666403	750236	1	PGEResidentialSmallBizCustomers	NULL	NULL
